OrdreID,"Booking ID",Annonse,Dato,Mva,"Pris ink. Mva",Hensikt,"Målgruppe rabatt",Opprettet,"Sist endret",Refund,"Booking status","Betalings metode","Booking kommentar","Booking notater","Profile type","Org nummer","Kunde: Navn","Kunde: E-post","Kunde: Tlf","Kunde: Adresse","Kunde: Postnr","Kunde: By","Faktura: Navn","Faktura: E-post","Faktura: Tlf","Faktura: Adresse","Faktura: Postnr","Faktura: Navn","Annen informasjon"
27451,22151,"Badstue plass til 4-6 personer","11 Jun 2024 04:00 - 11 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","12 Jun 2024 04:00 - 12 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","13 Jun 2024 04:00 - 13 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","14 Jun 2024 04:00 - 14 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","17 Jun 2024 04:00 - 17 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","18 Jun 2024 04:00 - 18 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","19 Jun 2024 04:00 - 19 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","20 Jun 2024 04:00 - 20 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","21 Jun 2024 04:00 - 21 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","24 Jun 2024 04:00 - 24 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","25 Jun 2024 04:00 - 25 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","26 Jun 2024 04:00 - 26 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","27 Jun 2024 04:00 - 27 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","28 Jun 2024 04:00 - 28 Jun 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","01 Jul 2024 04:00 - 01 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","02 Jul 2024 04:00 - 02 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","03 Jul 2024 04:00 - 03 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","04 Jul 2024 04:00 - 04 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","05 Jul 2024 04:00 - 05 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","08 Jul 2024 04:00 - 08 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","09 Jul 2024 04:00 - 09 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","10 Jul 2024 04:00 - 10 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27451,22151,"Badstue plass til 4-6 personer","11 Jul 2024 04:00 - 11 Jul 2024 05:00",,Gratis,,,"2024-05-19 18:05:11","2024-05-19 18:05:12",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
27450,22150,"Badstue plass til 4-6 personer","20 May 2024 06:15 - 20 May 2024 20:15",,Gratis,,,"2024-05-17 21:12:31","2024-05-19 17:59:42",,paid,,,,personal,,"Gibbs Badstue konsept",kontakt@gibbs.no,,,,," Test",kontakt@gibbs.no,98106970,"Ikke valgt ",0000,"Ikke valgt",
27449,22149,"Badstue plass til 4-6 personer","21 May 2024 06:00 - 21 May 2024 08:45",,Gratis,,,"2024-05-17 21:12:30","2024-05-19 17:59:41",,paid,,,,personal,,"Gibbs Badstue konsept",kontakt@gibbs.no,,,,," Test",kontakt@gibbs.no,98106970,"Ikke valgt ",0000,"Ikke valgt",
27207,21909,"Badstue plass til 4-6 personer","25 May 2024 04:00 - 25 May 2024 06:00",,2000,,,"2024-05-16 18:32:34","2024-05-21 11:57:49",,cancelled,"Visa/Mastercard/Vipps (Visa)",,,,,,,,,,," ",,," ",,,
26936,21642,"Badstue plass til 4-6 personer","15 May 2024 00:00 - 15 May 2024 23:59",,1,,,"2024-05-15 16:44:32","2024-05-15 16:44:32",,confirmed,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26935,21641,"Badstue plass til 4-6 personer","14 May 2024 00:00 - 14 May 2024 23:59",,Gratis,,,"2024-05-15 16:43:50","2024-05-15 16:45:05",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26933,21639,"Badstue plass til 4-6 personer","12 May 2024 00:00 - 12 May 2024 23:59",,Gratis,,,"2024-05-15 16:40:45","2024-05-15 16:40:45",,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21638,"Badstue plass til 4-6 personer","11 May 2024 00:00 - 11 May 2024 23:59",,Gratis,,,"2024-05-15 16:40:22",,,paid,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26924,21631,"Badstue plass til 4-6 personer","17 May 2024 02:00 - 17 May 2024 04:00",,300,,,"2024-05-15 16:11:15","2024-05-16 18:33:28",,cancelled,"Visa/Mastercard/Vipps (Visa)",,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26919,21629,"Badstue plass til 4-6 personer","17 May 2024 00:00 - 17 May 2024 02:00",,300,,,"2024-05-14 17:20:42","2024-05-15 17:18:49","<span class=""woocommerce-Price-amount amount""><bdi>-<span class=""woocommerce-Price-currencySymbol"">&#107;&#114;</span>&nbsp;300.00</bdi></span>",cancelled,"Visa/Mastercard/Vipps (Visa)",,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
26915,21625,"Badstue plass til 4-6 personer","09 May 2024 04:00 - 09 May 2024 05:00",,Gratis,,,"2024-05-09 13:32:49","2024-05-09 13:32:50",,paid,,,,personal,,"Gibbs Team A",abdi@eloo.no,98106970,,,,"Abdi Yusuf",abdi@eloo.no,98106970,"Ikke valgt ",1111,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","09 May 2024 00:00 - 09 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","10 May 2024 00:00 - 10 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","11 May 2024 00:00 - 11 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","12 May 2024 00:00 - 12 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","13 May 2024 00:00 - 13 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","14 May 2024 00:00 - 14 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","15 May 2024 00:00 - 15 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","16 May 2024 00:00 - 16 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","17 May 2024 00:00 - 17 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","18 May 2024 00:00 - 18 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","19 May 2024 00:00 - 19 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","20 May 2024 00:00 - 20 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","21 May 2024 00:00 - 21 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","22 May 2024 00:00 - 22 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","23 May 2024 00:00 - 23 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","24 May 2024 00:00 - 24 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","25 May 2024 00:00 - 25 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","26 May 2024 00:00 - 26 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","27 May 2024 00:00 - 27 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","28 May 2024 00:00 - 28 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","29 May 2024 00:00 - 29 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
,21624,"Badstue plass til 4-6 personer","30 May 2024 00:00 - 30 May 2024 01:00",,Gratis,,,"2024-05-08 22:29:44",,,waiting,,,,personal,987056970,"Gibbs Team K",qwqhjbwbmh.j@rightbliss.beauty,41414356,,,,"Abdi Gryga",kontakt@gibbs.no,41414356,"Ikke valgt ",0000,"Ikke valgt",
